_id,작성자,별점 점수,내용
658a838726947c0563265aca,혁징,5.0,세련된 현대식 애니메이션 스파이더맨에 스트릿을 더하다
658a838726947c0563265acb,조명기,5.0,애니매이션+@ 라 가능한 황홀한 즐거움의 MIXTURE
658a838726947c0563265acc,박준영,5.0,진정 만화답고 페이지 넘김마다 시원시원하다\n복잡한 생각 없이 만나고 헤어짐을 그저 즐기기!\n.\n2018년 12월 16일
658a838726947c0563265acd,고정민,4.0,"음악 , 스토리, 연출 뭐 하나 나쁜게 없다. \n미국식 코믹이 잘 스며들고 쿠키영상까지 완벽"
658a838726947c0563265ace,정재홍,4.0,힙하다 힙해! 3d로 볼껄 하는 아쉬움. 코믹북이랑 스파이더맨 영화를 모두 챙겨본 자를 위한 헌정이 듬뿍 담겨 있다! leap of faith and not only one
658a838726947c0563265acf,장현석,4.0,2D와 3D의 차원도 넘나든다
658a838726947c0563265ad0,김민성,4.0,올해 본 애니메이션 작품 중 단연 최고일것 같습니다. 매력적인 케릭들의 향연과 코믹스를 연상시키는 연출도 일품이고 스토리도 뻔하지만 스파이더맨 고유의 유머와 비틀기 등이 식상함을 날려주었습니다.\n그와중에 그웬 너무 매력적이었습니다. 마일스라는 새 스파이더맨의 각성도 전율을 느끼게 해주었구요.
658a838726947c0563265ad1,오도경,4.5,영화+예술
658a838726947c0563265ad2,해슬,4.5,영상미 👍\n사운드트랙 👍\n캐릭터별 개성과 매력 👍
658a838726947c0563265ad3,지은,4.5,애니메이션이라 기대안하고 봤는데 진짜 시간가는 줄 모르고 본 영화
658a838726947c0563265ad4,랑제🏳️‍🌈,4.5,이렇게 완벽한 아트 디렉터들이 있는데 왜 여지껏 실사화에만 목매달았을까. 스파이더맨 유니버스의 마스터 피스.
658a838726947c0563265ad5,그나그,4.5,"스타일리쉬한 연출, 하나부터 열까지 취저인 ost, 역시나 반가운 스탠 리!\n마블의 시작은 만화임을 각인시키기에 충분하다."
658a838726947c0563265ad6,유진용,4.0,스파이더맨의 총집편. 실사영화에서는 볼 수 없는 스피디함과 리듬감이 최고.
658a838726947c0563265ad7,이채훈,5.0,애니메이션으로 밖에 느낄수 없는 속도감과 입체감을 양것 누릴수 있는 영화\n처음에는 팝아트적인 장면들이 맘에 안들수 있지만 그것마저도 최고!!\n진짜 소니는 애니메이션만 만들어라.....
658a838826947c0563265ad8,최태호,4.0,개재밌다
658a838826947c0563265ad9,장우혁,4.5,위트에 액션에 영상미까지\n좋은재료를 완벽하게 버무리면 딱 이런맛
658a838826947c0563265ada,루정,5.0,“너도 나랑 같구나..?”
658a838826947c0563265adb,김충만,4.5,드디어 소니가.....!!!!!!!!
658a838826947c0563265adc,전상협,4.5,애니메이션을 보는 이유는 영화에서 표현하지 못하는 것을 보기 위함이다. \n이것은 그것을 완벽하게 보여준 최고의 애니메이션!!
658a838826947c0563265add,둥둥이,4.0,"OST와 표현 하나하나에 정성과 신선함, 감각이 가득 배어있다.\n유니버스를 창조한 스탠리에게 고마움을 전한다."
658a838826947c0563265ade,성태진,5.0,독창적인 애니메이션. 다양한 매력의 스파이더맨 같이 보기 좋다. 앞으로의 스파이더맨은 마일스 모랄레스가?
658a838826947c0563265adf,산신령,3.5,다른 거 필요없다. 마일스 스파이더맨이랑 그웬 스파이더맨이랑 계속 만들어주라\n삼촌의 수난시대
658a838826947c0563265ae0,예리엘,4.0,소니 애니메이션이라 그런지 익숙하지 않은 구도와 전개 색감 등등 영상적인 것도 흥미로웠고 ost를 비롯한 음향적인 것은 정말 좋았다. 내용 또한 신선하고 떡밥의 회수가 잘 되어서 깔끔한 마무리 잘 한듯
658a838826947c0563265ae1,Sansiro,4.5,"1.만화책 넘기는것도 귀찮은 이들이여 그대로 극장으로 달려가라\n2.비주얼 최고, 음악 최고, 이야기도 최고\n3.스탠리에게 보내는 유쾌한 인사\n   굿바이 당신 덕분에 즐거웠어요"
658a838826947c0563265ae2,김민성,4.5,"내용이나 구성은 3.5점, 영상미만으로도 1점 추가 장난아니다"
658a838826947c0563265ae3,Olivia,5.0,어쩔수 없었던 영화 표현과 뻔할거라 생각한 코믹스의 한계를 깬 기대밖의 애니메이션
658a838826947c0563265ae4,고양이왕,5.0,반드시 아이맥스 3D 로 볼것!!\n매우 중요 반드시 아이맥스 3D 로 볼것!!! \n나중에 후회하지말고 꼭 아이맥스 3D 로 볼것!!!!\n그리고 역대급 의 스파이더 맨 영화가 나왔으니 영화관에 걸려있는 동안 꼭 보시기 를 바랍니다. \n솔직히 소니 배불려주는 기분이라 별로긴한데 \n이정도 급이면 인정할수밖에 없어요.\n일단 꼭 한번 보시기를 추천드립니다.\n 아.이.맥.스 3.D 로(진지합니다 궁서체입니다.)
658a838826947c0563265ae5,버미,4.0,영화를 보는게 아니라 만화책을 보는거 같았다. 처음보는 연출때문에 보는느낌이 새로웠다.
658a838826947c0563265ae6,이엔씨,5.0,What the world was waiting for.
658a838826947c0563265ae7,옹천,5.0,"비주얼, 연출, 음악 그리고 황석희 끝.\n마블의 아버지, 스탠 리를 애도하며.. 🙏🏻"
658a838826947c0563265ae8,미스터 돈,5.0,"모든 차원에 스파이더맨이 있다니.\n너무 행복한 세상이 아닌가.\n영화는 ""레고 배트맨 무비""와 결을 비슷하게 한다.\n몰라도 재미있고. 아는만큼 더 재미있다.\n스탠리. 편히 쉬길 바랍니다."
658a838826947c0563265ae9,Zzzzz,4.5,올해 본 영화중에 가장 세련된 영화
658a838826947c0563265aea,하루살이,3.5,지금까지 알던 스파이더맨과 몰랐던 스파이더맨 그외 모든 스파이더맨과 관련된 것들을 전부다 섞어서 이렇게 재밌게 만들기도 힘들것 같다
658a838826947c0563265aeb,최산,5.0,베이비 드라이버+닥터 스트레인지
658a838826947c0563265aec,장한빛,5.0,와..........
658a838826947c0563265aed,장우영,4.0,소니 이 미친놈들아 어메이징때는 왜그랬어...
658a838826947c0563265aee,LazyB,4.0,스파이더맨이 사랑받는 이유!! 화려한 연출은 덤~
658a838826947c0563265aef,황정일,4.5,"기존의 다이나믹하고 성장통을 겪는 스파이더맨의 깊이는 더해지고, 끝없이 이어지는  만화책에 대한 사랑 그리고 스탠리에 대한 추모까지 마지막에 흐르는 스파이더 벨에 나는 울뻔했다"
658a838826947c0563265af0,foggotten,4.5,"너무나도 신선한 구성, 완벽한 음악은 전혀 루즈함을 볼 수 없는 타이트에 더해져 완벽했다"
658a838826947c0563265af1,장종식,4.5,연출이 모든 걸 씹어먹는다
658a838826947c0563265af2,최길수,4.0,"새로운 유니버스. 그것도 스파이더맨. 애니메이션.\n너무나 잘만들었다.\n오리지널 스파이더맨 시네마의 패러디도 있었고\n충격적인 전개랑 히어로라면 당연히 있을 전개가 \n새로운 마일스, 스파이더맨에 맞게 적절히 진행되었다.\n슬프고 재미있고 감동이었으며 신나고 재미있었다.\n엔딩크레딧은 애니메이션 완료한 신난 제작진이 미친것마냥 무척 병맛으로 만들어서 재미있었다.\n전체적으로 아트웍이 너무나 이뻐서 눈이 너무 기뻤다.\n사운드트랙도 정말 좋았고, 새로운 스파이더맨의 각성은 더더욱 멋졌다.\n새로운 스파이더맨 애니메이션 유니버스.\n정말 기대된다.\n정말 좋다. 스파이더맨이 극장에서 다시 살아났다.\n신난다!!!\n참고로 쿠키도 다른의미로 미쳤다 ㅋㅋ"
658a838826947c0563265af3,무비애니,4.5,제작진 영혼까지 갈아넣은게 분명해...
658a838826947c0563265af4,대추ㅇ,3.0,"갑자기 웬 애니야 싶었는데 이건 무조건 애니여야돼...\n코믹북이 그대로 살아 움직이는 느낌\n효과, 음향 최고최고 각성 장면 시원시원"
658a838826947c0563265af5,Story,4.0,스포일러가 있어요!! 보기
658a838826947c0563265af6,권오현,3.5,스파이더맨의 매력을 처음으로 느꼈다
658a838826947c0563265af7,황유진,3.5,나이키를 신은 거미소년.
658a838826947c0563265af8,모유진,4.5,안주하지 않고 끊임없이 움직이며 진보하는 자세가 한국 영화계에도 절실히 필요하다.
658a838826947c0563265af9,Sang-Heon Lee,4.5,전개도 연출도 음악도 모든게 힙하다 !!
658a838826947c0563265afa,자택경비원,4.0,181215\n6시 20분 메가박스 목동\n6명이서
658a838826947c0563265afb,이희영,4.5,요즘 것들의 스파이디
658a838826947c0563265afc,Ahnwoo Yang,4.0,"소니가 살아있음을 보여주는 새로운 애니메이션, 보는 내내 크리에이티브를 느끼는 약빤 연출!"
658a838826947c0563265afd,티제이님,4.5,뻔한 서사를 상쇄시키는 신선한 아이디어와 화면구성
658a838826947c0563265afe,Chrom Kimm,4.0,"‘힙하다’ 라는 표현의 영화형태가 있다면 바로 이 작품이 아닐까 생각한다. 세련되고 화려한 애니메이션과 색감과 속도감도 물론 충격적이고 신선하지만, 무엇보다 자유분방하게 빌딩숲을 날으며 사람들을 도와주는 우리친구 스파이디를 그리워했던 팬들에게는 시원한 청량감 마저 들게 만든다. \n최근 봤던 영화중에 최고다ㅠㅠ\n.\n영화임에도 불구하고 자막과 말풍선으로 카툰 느낌 살리는 연출과, 캐릭터 따라 변하는 그림체. 시원한 음악과 색감들. 표현하기 어려운 멀티 유니버스를 과감하게 끌고와서 쉽게 풀어낸 자신감 등 영화가 끝날 때 까지 신선함의 충격에서 벗어날 수 없었다. 신선하고 세련되고 쿨하고. 말 그대로 ‘힙했다’\n.\n이런건줄 모르고 집 앞 영화관 대충 갔다가 지금 뼈저리게 후회중. IMAX정도는 갔어야 했는데 너무 아쉽다ㅠㅠ 와 이건 진짜 두번 봐야겠다. 인간적으로 이런건 학교에서 단체관람 같은거 해야하는거 아니냐 진짜ㅠㅠ 주위 모두에게 강력 추천을 해야지."
658a838826947c0563265aff,이경찬,3.5,"나 뿐만 아니라 모두가 느낄 수 있는 신선함, 이런 신선함은 매우 오랜만이지요."
658a838826947c0563265b00,인정사정볼거있다,4.5,스파이더맨은 성장통도 힙!하게 겪는다
658a838826947c0563265b01,신호석,4.0,훌륭한 교체
658a838826947c0563265b02,Benny,4.5,anyone can wear this mask.
658a838826947c0563265b03,트뤼포,4.0,새로움으로!
658a838826947c0563265b04,우쭈쭈우쭈,4.5,MAKE SPIDEY GREAT AGAIN.
658a838826947c0563265b05,최연규,4.0,"마일즈의 서사를 시작하고, 세계관을 연결하며, 스탠 리의 정신을 확대재생산 하는 ‘힙’한 영화. \n어쨌거나, 애니메이션 만세다."
658a838826947c0563265b06,뱅규,4.5,비주얼은 참 좋은 것이여..\n3d에서 카툰으로 잠깐잠깐씩 바뀌는 것들도 맘에 들고\n악당 프라울러?의 브금이 넘 인상적이고 무서웠음 ㅋ 심장쫄림\n조던 신는 마일스가 간지났고..\n그 외에는 스토리가 좀 아쉬웠음\n탄탄하지는 않음
658a838826947c0563265b07,채정우,4.5,쿠키영상은 항상 기대하게 만드는듯
658a838826947c0563265b08,GGIL,4.5,일본캐만 없었으면 별다섯개
658a838826947c0563265b09,박효민,4.5,환상적인 작화와 액션\n특히\n마일즈가 각성하는 순간\n도시 속으로 뛰어드는 연출은 \n온몸이 소름이 돋을 정도로 아름다웠다
658a838826947c0563265b0a,이성빈,4.5,올해의 애니
658a838826947c0563265b0b,kayla,4.5,2018년 최고의 슈퍼히어로영화 ㅇㅇㅇㅇ 감사합니다 소니 감사합니다 집에가서 베놈 vod 구매하겟고요 감동... 감읍... 성은이 망극한 수준 헐리웃에 상처입은 팬을 치유해주셨고 저패니메이션과 디즈니와 픽사가 버리고 못하는 2d의 3d화 소니가 해주셨다 배경만으로도 블레구매 3장값 \n스파이디 몰라도 괜찮음 한때라도 애니메이션을 좋아햇다면 이것은 봐야할 작품.. 배경이 허해진 지금세대의 극장판 애니에 실망해 눈을돌리셨던 모든분에게 강력추천... 내돈주고 보여주고픈 그런 감동이 처음부터 끝까지 완전 통짜로 진짜 죽지못해 마블보던 눈에 희망을주신ㅠㅠㅠ \n수미상관의 매끈한 스토리 미쳤다 싶은 음악 시작의 그래피티부터 추격씬ㅠ 갈아넣은 2d애니가 버블폭망없이 2018년을 맞이했다면 이런 작품이 나오나? 극장에 갔는데 패러렐 유니버스 내가 맛봤내? ㅠㅠ  스파이더맨의 본가는 소니가 맞나보다 애정으로 뇌세포와 영혼을 투자한 히어로물 감사합니다 사랑해요 소니 3d 안본지 오래인데 2차는 3d로 뛰겠습니다
658a838826947c0563265b0c,김오성,4.0,와우 !! 아주 힙한 스파이더맨이 왔다 !!
658a838926947c0563265b0d,river4,4.5,오랜만에 보는 스파이더맨 정신과 철학
658a838926947c0563265b0e,임병도,3.5,영화가 보고싶어서 영화관에 갔는데 코믹스북을 주네
658a838926947c0563265b0f,박태진,4.5,이런 전개는 흠 ? 맘에듭니다
658a838926947c0563265b10,OnePlate,4.5,또 하나의 끝내주는 영웅담\n거기에 딸려오는 감각적이고 파격적인 비주얼
658a838926947c0563265b11,JH,3.5,"소니 픽쳐스, 진작에 이렇게 만들지 그랬어? \n그래피티와 힙합,EDM 그리고 나이키 조던까지. 너무 잘 어울리는 뉴 스파이디."
658a838926947c0563265b12,김기영,4.5,다 된 유니버스에 곤니찌와...
658a838926947c0563265b13,thecrue,4.0,애니메이션이기에 가능한 경지.
658a838926947c0563265b14,조솔구,4.5,게임에서 영화같은 클립은 봤어도 극장에서 게임같은 영화를 보게됐다. 앤디워홀이 마블 작가였다면 이랬을듯... 스탠리는 완성본을 보고 떠났을까?\n평점은 기술적인 면에 대한 것일뿐\n스토리에 대한 것은 아님
658a838926947c0563265b15,Sejin Yoon,4.0,코믹스 애니메이션이란 이런것
658a838926947c0563265b16,황지선,4.0,와 인워만큼 잼씀 \n마블 최애캐 스파이더맨으로 환승하겠음다
658a838926947c0563265b17,Xiosemo,4.0,"영화에 나오는 인물,설정,시각효과가 정말 느낌이 있다.어쩜 이렇게 매력적일수 있는가.."
658a838926947c0563265b18,으이구,4.0,코믹스로 표현할 수 있는 모든 것.
658a838926947c0563265b19,윰2,4.0,"자신을 믿고, 뛰어내리기"
658a838926947c0563265b1a,김릴리,4.0,최고의 감상물
658a838926947c0563265b1b,남궁영환-NG,3.5,정신 없이 재밌다
658a838926947c0563265b1c,김선태,4.5,경쾌하고 리드미컬한 화면 속 새 페이즈를 맞이한 히어로물의 메세지. \n히어로는 특별한 누군가가 아닌 누구나 될 수 있다는 마블의 변화된 시선이 유쾌하고 자연스럽게 담겨있다.
658a838926947c0563265b1d,영화광 박시영,4.0,잘한다 잘한다 잘한다~🕺🏻\n스파이더맨 팬을 위한 최고의 선물\n마무리까지 아주 완벽했다. 👏🏻
658a838926947c0563265b1e,서팔광,4.0,소재도 소재지만\n음악 애니메이션 스토리\n모든게 완벽한 스파이더맨 영화!!
658a838926947c0563265b1f,royola,3.5,2018년 12월 15일 중계cgv 오후3:30 \n1. 자칫 뻔할 수 있는 '다중 차원' 소재를  센스있게 다룬 이야기. \n'스파이더맨' 이었기 때문에 시너지 효과.\n2. 영화 시간이 살짝 길었다.\n3. 짜증나게 잘 만든다
658a838926947c0563265b20,맥시밀리언과카를로스,3.5,"본투비 스파이더맨은 없다. 히어로물을 다루는 또 다른 방식, 프리시퀀스."
658a838926947c0563265b21,Alex,3.5,스포일러가 있어요!! 보기
658a838926947c0563265b22,시원,3.0,마블스럽지 않은 마블을 볼 수 있어 좋았다.
658a838926947c0563265b23,이종엽,3.5,우왁!!!.................???
658a838926947c0563265b24,배규현,4.5,영화인듯 게임인듯
658a838926947c0563265b25,JJ,4.5,개힙하다
658a838926947c0563265b26,강병우,4.5,영화가 센스가 있네. 신 구성들이 너무 멋짐.\n근데 너무 삘라서 한 버 더 봐야 겠음 ㅎ
658a838926947c0563265b27,푸리,4.5,우리 모두 스파이더맨이야
658a838926947c0563265b28,BIWON,4.0,지금까지 스파이더맨 시리즈가 보여줬던\n다소 식상했던 스파이더맨은\n이제 없당. \n시원한 영상...\n아주 좋아!!
658a838926947c0563265b29,에기원,4.5,스포일러가 있어요!! 보기
658a838926947c0563265b2a,문파이,4.5,짜릿한 만화적 상상력
658a838926947c0563265b2b,이이개,4.5,워 개쩔자나
658a838926947c0563265b2c,빨강색미니언,5.0,스파이더맨 팬들을 위한 \n영상 자체가 실제 만화책의 그림체와 흡사하고 연출 또한 그렇다.\n그것이 이 영화의 매력이다.\nOST도 정말 좋더라
658a838926947c0563265b2d,부숭,4.5,보지 않은 자 유죄.
658a838926947c0563265b2e,이형욱,4.5,가장 감각적인 스파이더맨
658a838926947c0563265b2f,김주영,3.0,이거지
658a838926947c0563265b30,멍몽이,4.5,약빤 영화 ㅋㅋ
658a838926947c0563265b31,우현,4.0,매 장면이 야심과 재기로 가득한 놀라움!
658a838926947c0563265b32,엘이,4.5,Stylish.
658a838926947c0563265b33,또로로,4.5,‘우리 존재 화이팅!’을 가장 까리하게 외치는 방법
658a838926947c0563265b34,Apoteosis,5.0,스파이더맨 종합 선물 세트
658a838926947c0563265b35,미소,4.0,완벽하다
658a838926947c0563265b36,한규주,5.0,Fresh! Fresh! Fresh!
658a838926947c0563265b37,치킨왕치킹,4.5,"영상, 음악, 성장, 빌런 뭐 하나 부족한게 없다"
658a838926947c0563265b38,navely,4.5,자신을 믿고 뛰어야지
658a838926947c0563265b39,김건호,5.0,외쳐 갓석희!
658a838926947c0563265b3a,송경원 평론가 봇,5.0,모든 딱딱한 경계를 허물고 ‘생명의 숨결(anima)’을 불어넣다
658a838926947c0563265b3b,신병규,4.0,스파이더맨2 이후 최고의 스파이더맨 영화\n올해 최고의 마블영화\n올해 최고의 애니메이션
658a838926947c0563265b3c,견늑,4.0,실사보다 애니메이션에 훨씬 더 많은 재능을 보이는 소니.
658a838926947c0563265b3d,켑스,4.0,우리 모두 각자의 세계에서 스파이더맨임을
658a838926947c0563265b3e,김창구,4.5,"옛 방식은 익숙하게, 새 방식은 신선하게 접근한 뉴 히어로 영화."
658a838926947c0563265b3f,Scorlater,4.0,완벽을 기하기 보다는 장점을 극대화시키는 방식으로. 미쳐버린 센스와 함께 스파이더맨과 각 캐릭터의 핵심을 건드리며 훌륭히 변주한다.
658a838926947c0563265b40,이강희,4.5,마블 시리즈 중에 가장 재미있었다.
658a838a26947c0563265b41,블랙뿔테,4.5,"유쾌한 오마주,\n신선한 변주,\n스탠 리에 대한 헌신을 담은 최고의 스파이더맨 작품.\n(18.12.15)"
658a838a26947c0563265b42,임현선,4.5,뻔한 스파이더맨 얘기를 또 우려먹게?\n게다가 애니메이션을이야?\n영화보기 전 이런 편견을 한방에 날려버린 영화다\n스파이더맨 하나로 또 다른 세계관이 열린 것 같다
658a838a26947c0563265b43,은숴,4.5,활강하는 장면은 역대급bbb
658a838a26947c0563265b44,VVV,4.0,쓰리디로 구연할 수 있는 가능성을 끝까지 보여준 영화. 음악부터 너무 좋았으나 대신 히어로물의 특징상 스토리의 부진함은 없잖아 있기에 0.5점을 뺀다.\nP.s : 크리스파인 목소리 너무 좋고 마지막에 캐롤부르는거 꼭 듣고 나와야한다
658a838a26947c0563265b45,나만없어고양이,4.0,"너무 정신없이 흘러가는 마일즈 모랄레스 성장기\n러닝타임 좀 늘려도 괜찮다구...\n-스탠리, 또 봐서 좋았습니다-"
658a838a26947c0563265b46,유연로제다이,4.5,힙하고 쿨한 스파이더맨
658a838a26947c0563265b47,최지원,4.5,완벽 그 잡채
658a838a26947c0563265b48,류도현,4.0,스포일러가 있어요!! 보기
658a838a26947c0563265b49,최규빈,4.5,올해 가장 트렌디하고 가장 힙하고 '끝내준다!'라는 말이 가장 잘어울리는 영화! (이게 진짜 코믹스지!!)\n영화가 끝나자마자 OST를 구하는 자신을 발견하게 됩니다.
658a838a26947c0563265b4a,김태동,5.0,스토리가 막힘없이 깔끔하게 이어지는 것이 탄탄하고 매력적인 캐릭터들이 많으며 신나는 음악과 함께 호쾌한 액션을 보고 다른 생각할 겨를 없이 빠져든다. 번쩍거리는 배경 색상이 보는 이에 따라 눈이 아플 수 있음.
658a838a26947c0563265b4b,SS,4.5,"내가 사랑하는 최고의 히어로! 평행 우주라는 소재와 기가 막힌 연출, 그리고 펑키한 음악까지. 빠져들 수밖에 없는 영화잖아."
658a838a26947c0563265b4c,김다미,3.5,이렇게 힙한 스파이더맨 영화가 있었던가? 그래픽 ost  캐릭터 완벽한 하모니 다시 보고 싶군!
658a838a26947c0563265b4d,김진우,4.5,극장에서 만나는 코믹스!
658a838a26947c0563265b4e,박경아,4.5,색달라서 좋당
658a838a26947c0563265b4f,정우영,4.5,모든 히어로물을 통틀어서 손에 꼽힐 작품! 코믹스와 애니메이션의 황금비율
658a838a26947c0563265b50,DB,5.0,"황홀한 연출과 신나는 음악에 눈과 귀가 즐겁다. 개인적으로는 다른 차원은 그웬까지만 나오는게 좋았겠다는 생각을 하지만 모든 성별, 인종, 종족의 스파이더맨이 나왔기에 '누구나 히어로가 될 수 있다'는 주제를 더 잘 보여주지 않았나 싶다."
658a838a26947c0563265b51,서정익,5.0,언젠간 전설로 오르내릴 새로운 방식의 명작.
658a838a26947c0563265b52,김수빈,5.0,3D 2D 그리고 2.5D! 참 영상미가 완벽했다. 특히 영상이 음악과 어우러져서 몰입도를 몇 배더 시켜주는걸보며 음악감독도 중요한걸 세삼깨닳는다. 내용도 심플하게 그리고 던지는 메세지는 묵직하게!\n나 자신을 믿자! 지금 나에게 필요한 말이다.\n#2018.12.15
658a838a26947c0563265b53,신민경,5.0,"소니가 보여주는 새로운 레트로. 과거 코믹북의 향수를 부르는 화면 분할과 대사 처리에, 현대식 네온효과와 사운드를 얹은 연출의 멀티버스. 팝아트가 연상되는 엔딩 크레딧은 올해 영화 최고의 비주얼이었다."
658a838a26947c0563265b54,이준호,4.0,우리들의 영원한 이웃 스파이더맨!!!!
658a838a26947c0563265b55,이행호,4.0,애니메이션이 스타일리쉬하고 음악이 흥을 돋운다\n왜 점수가 높은지 알겠다\n오히려 아이들이 보기에 부적절한듯
658a838a26947c0563265b56,페이퍼,4.5,이 정도면 방사능 거미에게\n더 자주(더 많이) 물려도 될 거 같다.\nP.S - 방사능 거미 주연 애니메이션.
658a838a26947c0563265b57,령쥬,4.0,애니메이션좀 만들 줄 아는 놈인가??
658a838a26947c0563265b58,류양,4.5,애니의 장점을 극대화한 액션이 신난다. \n소니가 스파이더맨 영화를 애니만큼만 만들면 좋으련만. \n🎬메가박스 코엑스\n📅2018-12-14
658a838a26947c0563265b59,🇰🇷🐿,4.5,"아오 골 아퍼;; 아 머리 아파;;\n아 진짜 어쩔건데... 소니 어쩔건데... 내 아드레날린 수치 어쩔거야 책임져 ㅜㅜㅜ  농담 아니고 ㄹㅇ 골 때리는 영화임.  뇌 수용 범위를 넘은 영상미 폭격에 정신 못 차리는데, 다음 장면이 궁금하니까 쉬지도 못함. 내 관자놀이 빌런들이 ㅈㄴ 때리는 줄. 인간적으로  10분에 한번씩 쉬는 시간 줘야하는거 아니냐며...ㅜㅜ 너무 어지러워서 눈 감고 싶었는데 눈을 감으면 보이지 않으니 참았다. 아 머리 아파서 글도 못 쓰겠다ㅜㅜ\n진짜 대박... 거미... 군집... 빌딩...호! 뉴욕을 뒤집어 놓으셨다... 와... 놀•거...나타나네...  \n근데 참고로 4dx로 봤는데, 날아다니며 이동할 땐 쾌감이랑 카타르시스 쩔긴 하지만  두번은 4dx로 못 보겠다...  킹핀이 볼펜 누르는 것까지 엉덩이에 느껴져서 좀 오바였다... 그리고 그냥 일상 생활 할때도 다 흔들려서 멀미 오짐. 차원 열릴 땐 나도 차원이동 하는 줄; 근데 또 날아다닐 땐 바람 오지게 나와서 눈 시렵긴하지만 또 좋고... 쓰고 나니 좋았던 것 같기도 하고... 단짠단짠이다. 암튼 너무 좋았다 훠! 최고의 선배릠!!"
658a838a26947c0563265b5a,루랴,3.5,와이거뭐야 !!!!!! 내가 뭘본거야 멋있어서코피날뻔함..\n음악 너무 좋고 그래픽에 그냥 영혼을 갈음.. 집 가서 코믹북 당장 다시봐
658a838a26947c0563265b5b,이건욱,5.0,소니 애니메이션 스타일 구축
658a838a26947c0563265b5c,정태호,5.0,소니의 애니메이션 만드는 능력에 놀람
658a838a26947c0563265b5d,최 진영,5.0,영상미 개쩐다.
658a838a26947c0563265b5e,영화보는 고양이 캐리,4.5,스포일러가 있어요!! 보기
658a838a26947c0563265b5f,서영호,4.0,We are not alone. We are all spiderman.
658a838a26947c0563265b60,이좐,4.0,슈퍼 스타일리쉬. 부분부분 카툰적인 느낌을 살려 코믹스가 살아 움직이는듯.
658a838a26947c0563265b61,Inseong Choe,5.0,이것은 미술사가 높이 평가\n.\nㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 돼?ㅋㅋㅋㅋㅋㅋㅋ
658a838a26947c0563265b62,Jake,4.5,Brand new new new new new new Spiderman
658a838a26947c0563265b63,절름발이뱀파이어,5.0,"와 스파이더맨2에 버금가는 스파이더맨을 작품을 다시 보게 될줄이야\n이 영화에 대해서 하고 싶은 말이 정말 많다.\n아니 페니 파커는 뭔데 시바ㅋㅋㅋ\n감독이 힙잘알 인정, 근데 챈랩 포스터는 가져다 붙여놓고 챈랩 노래는 왜 안 나오는건데\n스탠 리 ㅠㅠ 흑흑\n그래 스파이더맨 애니엔 킹핀이 나아야 제맛"
658a838a26947c0563265b64,고창수박,4.5,이 세상 힙함이 아니네
658a838a26947c0563265b65,이하람,4.5,개인적으로 \n알고 있던  여러 스파이더맨들을 볼 수 있어 좋았고 mcu저리가라였음
658a838a26947c0563265b66,강연태,5.0,와.... 분명 만화적 감성 충만인데 오히려 만화라서 표현 가능했던 감성이라 좋았다.\n역시 스파이더는 항상 히어로가 되는 첫 장면이 젤 멋있어
658a838a26947c0563265b67,Urbannoise,4.0,마블에 대해 회의적이게되었음에도 이번 스파이더맨 뉴유니버스는 극찬할수밖에없다 \n2d이미지로 착각할만한 3d극화는 너무나 자연스럽고 화려하다\n자신의 능력은 누가 가르쳐주는것이 아니라 스스로 고민하고 깨달아야한다는 성장드라마의 메세지까지\n여태 본 마블시리즈중 가장 완벽하다\n엔딩크레딧에 앞서 스탠리옹에 대한 헌사가 나오는데 살짝 눈물나올뻔\n당연히 본편에서도 등장하신다\n엔딩크레딧후 쿠키영상있음
658a838a26947c0563265b68,dew,4.5,돈 들인 티가 많이 나는 애니메이션. 어쩌면 스파이더맨 시리즈를 대표하는 작품이 될지도 모르겠다.
658a838a26947c0563265b69,김원,4.5,넘치는 흥으로 정신을 쏙빼놓고 미친 작화와 연출에 완전히 매료되어버렸다. 가오갤 이후 오랜만에 OST를 찾아듣게 만드는 영화.
658a838a26947c0563265b6a,GwonDD,4.0,"중학교때 처음 영화 스파이더맨을 봤을때 그 충격 다시한번 \n+\n지인에게 같이 보러가자고 했을때 거절당한 이유가\n"" 그거 애니잖아, 안 봐""\n당신은 인생의 가장 큰 재미 중 하나를 놓친 것"
658a838a26947c0563265b6b,김진영,3.5,이 영화 진짜 힙하네\n+최애 포스트 말론의 ost라니
658a838a26947c0563265b6c,이재원,4.0,재치있는 코믹콘 스타일의 화면연출과 성공적인 바통터치
658a838a26947c0563265b6d,김태우,4.0,"훈계하는 캡틴, 드럼치는 개미, 그리고 삿대질하는 스파이더맨"
658a838a26947c0563265b6e,Feelm,4.0,코믹스 출신 아니랄까봐 애니메이션이되어 미쳐날뛰는 ‘위대한 유산’. 스타일과 오락성 잔치.
658a838a26947c0563265b6f,짭동진,4.0,굉장히 스타일리쉬하고 화려한 영상에 리드미컬한 힙합 음악 나름의 스토리까지 상당히 흡족한 애니\n영화로 구현못하는 부분을  애니에 다 넣었다.
